CHROM	POS	HighSI	LowSI	DeltaSI	Gstat	ED	LOD	BBLogBF	NumSNPs	MeanHighDP	MeanLowDP	HighSI_p99	HighSI_p95	HighSI_m_p99	HighSI_m_p95	LowSI_p99	LowSI_p95	LowSI_m_p99	LowSI_m_p95	DeltaSI_p99	DeltaSI_p95	DeltaSI_m_p99	DeltaSI_m_p95	Gstat_p99	Gstat_p95	ED_p99	ED_p95	LOD_p99	LOD_p95	BBLogBF_p99	BBLogBF_p95
Cp4.1LG14	118809	0.647334	0.403510	0.243824	12.462339	0.245419	2.735416	1.844827	463	140	58	0.607143	0.571429	0.392857	0.435714	0.672414	0.603448	0.344828	0.396552	0.177833	0.126109	-0.219458	-0.127340	7.776882	3.786853	0.214040	0.152217	1.731486	0.837783	0.824514	-0.068923
Cp4.1LG14	218809	0.647129	0.405540	0.241590	12.252193	0.243481	2.689180	1.798866	543	139	59	0.618705	0.575540	0.388489	0.431655	0.661017	0.610169	0.338983	0.389831	0.195464	0.130716	-0.207780	-0.130716	7.265742	3.820134	0.209853	0.152299	1.597278	0.843636	0.688446	-0.065183
Cp4.1LG14	318809	0.646654	0.407001	0.239653	12.071108	0.241787	2.649352	1.759106	577	140	58	0.607143	0.571429	0.392857	0.435714	0.672414	0.603448	0.344828	0.396552	0.177833	0.126109	-0.219458	-0.127340	7.776882	3.786853	0.214040	0.152217	1.731486	0.837783	0.824514	-0.068923
Cp4.1LG14	418809	0.646049	0.407663	0.238386	11.940541	0.240659	2.620719	1.730368	628	142	58	0.598592	0.570423	0.380282	0.429577	0.655172	0.603448	0.327586	0.396552	0.202040	0.122147	-0.187227	-0.128461	7.354215	3.728525	0.211510	0.150316	1.621259	0.815251	0.713623	-0.092275
Cp4.1LG14	518809	0.645501	0.407601	0.237900	11.865670	0.240212	2.604426	1.713914	668	142	58	0.598592	0.570423	0.380282	0.429577	0.655172	0.603448	0.327586	0.396552	0.202040	0.122147	-0.187227	-0.128461	7.354215	3.728525	0.211510	0.150316	1.621259	0.815251	0.713623	-0.092275
Cp4.1LG14	618809	0.645268	0.406720	0.238548	11.879663	0.240829	2.607752	1.717104	692	143	58	0.587413	0.566434	0.391608	0.433566	0.689655	0.603448	0.327586	0.396552	0.194117	0.128407	-0.201110	-0.121414	7.841760	3.818249	0.218351	0.152641	1.724831	0.838540	0.816780	-0.069441
Cp4.1LG14	718809	0.645345	0.405175	0.240170	11.980970	0.242391	2.630304	1.739569	736	141	58	0.617021	0.574468	0.397163	0.432624	0.655172	0.603448	0.327586	0.396552	0.190144	0.122157	-0.202250	-0.125214	8.134348	3.788392	0.221570	0.151626	1.798507	0.838651	0.891244	-0.068481
Cp4.1LG14	818809	0.645473	0.403091	0.242382	12.131383	0.244535	2.663672	1.772983	876	141	58	0.617021	0.574468	0.397163	0.432624	0.655172	0.603448	0.327586	0.396552	0.190144	0.122157	-0.202250	-0.125214	8.134348	3.788392	0.221570	0.151626	1.798507	0.838651	0.891244	-0.068481
Cp4.1LG14	918809	0.645571	0.399660	0.245911	12.392159	0.247983	2.721458	1.830870	977	144	58	0.597222	0.569444	0.395833	0.437500	0.672414	0.603448	0.327586	0.396552	0.186542	0.120929	-0.207615	-0.121168	7.119442	3.452030	0.207615	0.145115	1.561442	0.760437	0.652999	-0.147990
Cp4.1LG14	1018809	0.645798	0.393853	0.251945	12.892948	0.253906	2.832390	1.941695	1065	148	58	0.601351	0.567568	0.391892	0.432432	0.655172	0.603448	0.327586	0.379310	0.182199	0.132805	-0.182898	-0.126748	5.943931	3.477621	0.188956	0.144688	1.312645	0.770089	0.402461	-0.140062
Cp4.1LG14	1118809	0.646070	0.385769	0.260301	13.642334	0.262115	2.998159	2.106851	1070	149	58	0.604027	0.570470	0.389262	0.429530	0.672414	0.620690	0.344828	0.396552	0.202615	0.126013	-0.179588	-0.133649	6.960892	3.889965	0.204583	0.152859	1.529289	0.852043	0.618741	-0.058451
Cp4.1LG14	1218809	0.646397	0.376842	0.269555	14.514431	0.271179	3.190755	2.298301	1106	152	58	0.605263	0.565789	0.394737	0.434211	0.672414	0.603448	0.327586	0.396552	0.214383	0.115019	-0.193058	-0.129764	7.702613	3.932518	0.214383	0.152904	1.697247	0.866139	0.785452	-0.045543
Cp4.1LG14	1318809	0.646841	0.368801	0.278040	15.340848	0.279440	3.372960	2.479175	1123	152	58	0.605263	0.565789	0.394737	0.434211	0.672414	0.603448	0.327586	0.396552	0.214383	0.115019	-0.193058	-0.129764	7.702613	3.932518	0.214383	0.152904	1.697247	0.866139	0.785452	-0.045543
Cp4.1LG14	1418809	0.647532	0.362638	0.284894	16.015508	0.286075	3.521455	2.626727	1101	153	58	0.614379	0.575163	0.392157	0.431373	0.655172	0.603448	0.327586	0.396552	0.178611	0.122155	-0.182218	-0.133423	6.341274	3.481493	0.194050	0.144129	1.388564	0.775534	0.476461	-0.136675
Cp4.1LG14	1518809	0.648658	0.358187	0.290471	16.573610	0.291473	3.644003	2.748809	1063	156	58	0.602564	0.570513	0.397436	0.435897	0.672414	0.603448	0.344828	0.396552	0.189213	0.120248	-0.196065	-0.128647	7.090112	3.991145	0.204465	0.152741	1.566539	0.867853	0.653180	-0.045363
Cp4.1LG14	1618809	0.649692	0.354582	0.295110	17.058910	0.295991	3.750326	2.854893	1022	157	58	0.605096	0.566879	0.407643	0.439490	0.672414	0.620690	0.344828	0.396552	0.189435	0.121239	-0.193938	-0.138480	7.677460	4.078900	0.211948	0.155722	1.698584	0.899508	0.784812	-0.014135
Cp4.1LG14	1718809	0.650222	0.351653	0.298569	17.444084	0.299404	3.834545	2.939026	1013	157	58	0.605096	0.566879	0.407643	0.439490	0.672414	0.620690	0.344828	0.396552	0.189435	0.121239	-0.193938	-0.138480	7.677460	4.078900	0.211948	0.155722	1.698584	0.899508	0.784812	-0.014135
Cp4.1LG14	1818809	0.650219	0.349280	0.300939	17.731760	0.301813	3.897377	3.001815	984	160	58	0.612500	0.562500	0.400000	0.437500	0.672414	0.620690	0.344828	0.413793	0.198707	0.109698	-0.189440	-0.128448	7.819204	3.784205	0.212716	0.148922	1.707354	0.838804	0.792641	-0.075888
Cp4.1LG14	1918809	0.649748	0.347316	0.302432	17.941797	0.303415	3.943240	3.047545	1031	161	58	0.608696	0.565217	0.385093	0.434783	0.672414	0.603448	0.344828	0.396552	0.174877	0.117584	-0.205183	-0.127972	6.868386	3.497598	0.200364	0.143821	1.518032	0.770232	0.602848	-0.144842
Cp4.1LG14	2018809	0.648750	0.346378	0.302372	18.012483	0.303565	3.958474	3.062451	1051	162	58	0.598765	0.567901	0.395062	0.432099	0.672414	0.620690	0.327586	0.396552	0.192209	0.121967	-0.195828	-0.133036	7.135120	3.800347	0.204555	0.148999	1.573051	0.843296	0.657545	-0.072203
Cp4.1LG14	2118809	0.647047	0.347002	0.300045	17.881290	0.301611	3.929273	3.032752	1088	161	58	0.608696	0.565217	0.385093	0.434783	0.672414	0.603448	0.344828	0.396552	0.174877	0.117584	-0.205183	-0.127972	6.868386	3.497598	0.200364	0.143821	1.518032	0.770232	0.602848	-0.144842
Cp4.1LG14	2218809	0.644558	0.349280	0.295277	17.536149	0.297435	3.852956	2.955900	1107	163	58	0.607362	0.564417	0.404908	0.441718	0.689655	0.603448	0.344828	0.396552	0.203512	0.124603	-0.207319	-0.134546	7.951870	4.259738	0.215782	0.157077	1.744930	0.932770	0.829120	0.017016
Cp4.1LG14	2318809	0.641309	0.353320	0.287989	16.992966	0.291014	3.732923	2.835292	1156	164	58	0.597561	0.567073	0.396341	0.439024	0.672414	0.603448	0.344828	0.396552	0.186711	0.120690	-0.196804	-0.126788	7.252949	3.686762	0.206056	0.147183	1.592435	0.809370	0.676282	-0.106738
Cp4.1LG14	2418809	0.637137	0.359211	0.277925	16.240953	0.282052	3.566805	2.668553	1274	165	59	0.600000	0.563636	0.393939	0.442424	0.661017	0.610169	0.322034	0.389831	0.184591	0.116795	-0.212532	-0.128916	7.847808	3.802096	0.212532	0.148331	1.729755	0.839714	0.810491	-0.079488
Cp4.1LG14	2518809	0.630803	0.367729	0.263074	15.143543	0.268787	3.324783	2.425857	1394	164	59	0.597561	0.567073	0.408537	0.439024	0.661017	0.610169	0.338983	0.389831	0.188095	0.125051	-0.167115	-0.125051	6.109167	3.948309	0.188095	0.150785	1.343866	0.864919	0.425004	-0.053961
Cp4.1LG14	2618809	0.621222	0.379419	0.241804	13.627314	0.250142	2.991136	2.091314	1473	163	59	0.595092	0.564417	0.392638	0.435583	0.677966	0.610169	0.338983	0.389831	0.179266	0.122283	-0.202350	-0.128418	7.730659	3.495858	0.205886	0.142144	1.723284	0.764639	0.804482	-0.153809
Cp4.1LG14	2718809	0.610200	0.392440	0.217759	11.970859	0.229450	2.627311	1.726523	1451	163	59	0.595092	0.564417	0.392638	0.435583	0.677966	0.610169	0.338983	0.389831	0.179266	0.122283	-0.202350	-0.128418	7.730659	3.495858	0.205886	0.142144	1.723284	0.764639	0.804482	-0.153809
Cp4.1LG14	2818809	0.600149	0.404650	0.195499	10.482569	0.210557	2.300829	1.399182	1425	169	59	0.603550	0.562130	0.402367	0.437870	0.661017	0.610169	0.338983	0.389831	0.226356	0.121452	-0.206198	-0.133286	10.108694	4.083518	0.240096	0.152944	2.227325	0.903660	1.306672	-0.016919
Cp4.1LG14	2918809	0.590967	0.415546	0.175421	9.182960	0.193902	2.015816	1.113409	1333	168	59	0.601190	0.565476	0.404762	0.434524	0.677966	0.610169	0.338983	0.389831	0.187550	0.126211	-0.201776	-0.122982	7.173402	3.995856	0.202684	0.151836	1.588519	0.879807	0.668187	-0.040394
Cp4.1LG14	3018809	0.582732	0.424940	0.157792	8.072273	0.179621	1.772227	0.869220	1286	167	59	0.598802	0.562874	0.407186	0.437126	0.644068	0.610169	0.338983	0.406780	0.191007	0.124125	-0.186034	-0.124125	6.939499	3.801065	0.198924	0.148077	1.534509	0.839490	0.614531	-0.080394
Cp4.1LG14	3118809	0.575791	0.432701	0.143090	7.167038	0.167915	1.573691	0.670293	1466	167	59	0.598802	0.562874	0.407186	0.437126	0.644068	0.610169	0.338983	0.406780	0.191007	0.124125	-0.186034	-0.124125	6.939499	3.801065	0.198924	0.148077	1.534509	0.839490	0.614531	-0.080394
Cp4.1LG14	3218809	0.570180	0.438838	0.131342	6.467585	0.158575	1.420291	0.516494	1588	170	60	0.594118	0.564706	0.394118	0.435294	0.666667	0.616667	0.333333	0.383333	0.201961	0.128432	-0.175491	-0.125491	7.645128	3.758095	0.206862	0.146079	1.689799	0.828630	0.766140	-0.094913
Cp4.1LG14	3318809	0.565575	0.443407	0.122168	5.942400	0.151096	1.305114	0.400622	1633	168	60	0.607143	0.565476	0.398810	0.440476	0.666667	0.616667	0.333333	0.383333	0.179762	0.128572	-0.220238	-0.129762	8.583634	3.971393	0.220238	0.150000	1.891504	0.877041	0.968546	-0.045909
Cp4.1LG14	3418809	0.561598	0.446747	0.114851	5.510211	0.144729	1.210369	0.305004	1749	170	60	0.594118	0.564706	0.394118	0.435294	0.666667	0.616667	0.333333	0.383333	0.201961	0.128432	-0.175491	-0.125491	7.645128	3.758095	0.206862	0.146079	1.689799	0.828630	0.766140	-0.094913
Cp4.1LG14	3518809	0.558281	0.449407	0.108874	5.120192	0.139117	1.124902	0.218671	1852	170	61	0.588235	0.564706	0.411765	0.441176	0.655738	0.606557	0.344262	0.393443	0.202797	0.119576	-0.178399	-0.122083	7.890764	3.703972	0.209932	0.143105	1.734670	0.815952	0.808469	-0.110173
Cp4.1LG14	3618809	0.555814	0.451452	0.104361	4.790920	0.134481	1.052752	0.145785	1965	169	62	0.591716	0.562130	0.396450	0.437870	0.661290	0.612903	0.338710	0.403226	0.177705	0.120729	-0.197079	-0.131991	7.019338	3.810871	0.194884	0.145447	1.542590	0.839543	0.614182	-0.088838
Cp4.1LG14	3718809	0.553635	0.451878	0.101757	4.580209	0.131320	1.006656	0.098959	2316	177	65	0.598870	0.564972	0.406780	0.440678	0.661538	0.600000	0.338462	0.400000	0.192611	0.113515	-0.190091	-0.122903	8.275622	3.611533	0.207996	0.138287	1.825381	0.792479	0.886790	-0.145989
Cp4.1LG14	3818809	0.549630	0.448043	0.101587	4.556228	0.130128	1.001695	0.092351	2424	182	66	0.609890	0.565934	0.406593	0.445055	0.666667	0.606061	0.333333	0.409091	0.207626	0.110223	-0.194140	-0.123876	10.010854	3.870345	0.227107	0.141692	2.202180	0.847815	1.259591	-0.094663
Cp4.1LG14	3918809	0.542789	0.439040	0.103748	4.741798	0.130847	1.042947	0.130168	2373	183	67	0.595628	0.562842	0.398907	0.442623	0.641791	0.611940	0.343284	0.402985	0.192643	0.110676	-0.191175	-0.117201	7.597194	3.708970	0.196639	0.137590	1.675681	0.815029	0.730404	-0.130148
Cp4.1LG14	4018809	0.534711	0.427383	0.107328	5.056914	0.132767	1.112686	0.195180	2370	184	68	0.597826	0.565217	0.402174	0.440217	0.661765	0.602941	0.338235	0.397059	0.190537	0.117007	-0.179028	-0.113811	9.069690	4.230164	0.213875	0.145461	1.989836	0.929446	1.041967	-0.018383
Cp4.1LG14	4118809	0.526915	0.415609	0.111306	5.408074	0.135071	1.190253	0.267499	2337	185	68	0.600000	0.556757	0.389189	0.437838	0.647059	0.602941	0.338235	0.397059	0.186963	0.117965	-0.185215	-0.121860	7.401773	3.941936	0.193005	0.141097	1.628395	0.863122	0.680196	-0.085003
Cp4.1LG14	4218809	0.520255	0.405325	0.114929	5.726076	0.137192	1.260413	0.332677	2241	185	68	0.600000	0.556757	0.389189	0.437838	0.647059	0.602941	0.338235	0.397059	0.186963	0.117965	-0.185215	-0.121860	7.401773	3.941936	0.193005	0.141097	1.628395	0.863122	0.680196	-0.085003
Cp4.1LG14	4318809	0.515124	0.397263	0.117861	5.989218	0.138982	1.318415	0.386496	2160	186	69	0.602151	0.564516	0.413978	0.440860	0.652174	0.594203	0.333333	0.405797	0.186068	0.111501	-0.185601	-0.119449	7.907504	4.066382	0.198457	0.142590	1.734639	0.892604	0.783860	-0.058140
Cp4.1LG14	4418809	0.511456	0.391300	0.120157	6.207205	0.140526	1.366421	0.431211	2000	191	72	0.591623	0.560209	0.408377	0.445026	0.666667	0.597222	0.361111	0.402778	0.159249	0.110311	-0.183174	-0.119182	7.931050	3.772583	0.193645	0.134671	1.749492	0.830223	0.790414	-0.128758
Cp4.1LG14	4518809	0.508924	0.386712	0.122213	6.408518	0.142042	1.410716	0.472527	1851	194	72	0.592784	0.556701	0.412371	0.438144	0.666667	0.597222	0.333333	0.402778	0.182131	0.109536	-0.197595	-0.120562	8.458591	4.001009	0.199170	0.138459	1.870535	0.878511	0.910483	-0.081377
Cp4.1LG14	4618809	0.506755	0.382564	0.124191	6.618262	0.143632	1.456848	0.515282	1765	197	73	0.604061	0.563452	0.406091	0.441624	0.671233	0.602740	0.342466	0.410959	0.174327	0.111884	-0.184966	-0.120506	7.540403	4.199165	0.185940	0.140811	1.667374	0.922332	0.704283	-0.040623
Cp4.1LG14	4718809	0.504080	0.377812	0.126268	6.863940	0.145493	1.510905	0.565149	1877	197	73	0.604061	0.563452	0.406091	0.441624	0.671233	0.602740	0.342466	0.410959	0.174327	0.111884	-0.184966	-0.120506	7.540403	4.199165	0.185940	0.140811	1.667374	0.922332	0.704283	-0.040623
Cp4.1LG14	4818809	0.501267	0.372095	0.129171	7.188431	0.148162	1.582280	0.631465	1871	197	73	0.604061	0.563452	0.406091	0.441624	0.671233	0.602740	0.342466	0.410959	0.174327	0.111884	-0.184966	-0.120506	7.540403	4.199165	0.185940	0.140811	1.667374	0.922332	0.704283	-0.040623
Cp4.1LG14	4918809	0.499751	0.366284	0.133466	7.616945	0.152095	1.676428	0.720165	1885	197	73	0.604061	0.563452	0.406091	0.441624	0.671233	0.602740	0.342466	0.410959	0.174327	0.111884	-0.184966	-0.120506	7.540403	4.199165	0.185940	0.140811	1.667374	0.922332	0.704283	-0.040623
Cp4.1LG14	5018809	0.501194	0.362190	0.139004	8.126196	0.157236	1.788103	0.826770	1887	197	73	0.604061	0.563452	0.406091	0.441624	0.671233	0.602740	0.342466	0.410959	0.174327	0.111884	-0.184966	-0.120506	7.540403	4.199165	0.185940	0.140811	1.667374	0.922332	0.704283	-0.040623
Cp4.1LG14	5118809	0.507193	0.361623	0.145570	8.679087	0.163444	1.909014	0.943771	1707	199	74	0.587940	0.557789	0.407035	0.442211	0.635135	0.594595	0.351351	0.405405	0.162773	0.113744	-0.165897	-0.108380	7.100217	3.557801	0.181312	0.128820	1.562062	0.779970	0.596330	-0.185695
Cp4.1LG14	5218809	0.519252	0.365812	0.153441	9.267065	0.170884	2.037178	1.069698	1551	199	75	0.597990	0.552764	0.407035	0.442211	0.653333	0.586667	0.346667	0.400000	0.189280	0.114305	-0.170921	-0.105795	8.515191	3.956832	0.197789	0.134607	1.869419	0.863353	0.901593	-0.104404
Cp4.1LG14	5318809	0.538803	0.375910	0.162892	9.880899	0.179722	2.170481	1.202944	1429	204	77	0.593137	0.563725	0.401961	0.446078	0.662338	0.597403	0.363636	0.402597	0.177299	0.114082	-0.180227	-0.110645	7.662232	4.067499	0.183665	0.135154	1.691331	0.890379	0.717855	-0.082993
Cp4.1LG14	5418809	0.565785	0.391856	0.173929	10.492879	0.189749	2.302896	1.338120	1273	205	78	0.585366	0.556098	0.404878	0.443902	0.641026	0.589744	0.358974	0.410256	0.153221	0.108068	-0.176361	-0.113508	7.270458	3.665693	0.178737	0.127580	1.586704	0.806942	0.610940	-0.168739
Cp4.1LG14	5518809	0.594556	0.409255	0.185301	11.022635	0.199533	2.417275	1.458053	1168	209	80	0.583732	0.559809	0.416268	0.444976	0.650000	0.600000	0.350000	0.400000	0.160108	0.111962	-0.177093	-0.111184	7.952257	4.236027	0.184510	0.135108	1.734685	0.932800	0.753923	-0.047969
Cp4.1LG14	5618809	0.613500	0.419903	0.193597	11.266154	0.205735	2.469630	1.517727	1178	213	79	0.582160	0.558685	0.417840	0.446009	0.632911	0.594937	0.367089	0.405063	0.167707	0.107684	-0.170975	-0.109526	6.835633	3.726788	0.172402	0.127295	1.495819	0.820780	0.515893	-0.159160
Cp4.1LG14	5718809	0.617894	0.421797	0.196097	11.112053	0.206160	2.435759	1.491290	1044	208	73	0.591346	0.562500	0.408654	0.447115	0.657534	0.602740	0.342466	0.397260	0.179663	0.114529	-0.169323	-0.114529	7.340893	4.160736	0.184471	0.137118	1.607169	0.922893	0.641095	-0.043258
Cp4.1LG14	5818809	0.613479	0.420644	0.192835	10.579776	0.201565	2.319303	1.382366	1058	188	69	0.595745	0.563830	0.409574	0.441489	0.652174	0.608696	0.362319	0.405797	0.162812	0.108696	-0.187018	-0.120799	7.036794	3.749729	0.187018	0.136756	1.554351	0.823489	0.602767	-0.127878
Cp4.1LG14	5918809	0.603604	0.418685	0.184919	9.799497	0.193630	2.148626	1.219143	1047	187	68	0.593583	0.566845	0.411765	0.443850	0.661765	0.602941	0.352941	0.411765	0.179144	0.117647	-0.207220	-0.118984	8.580508	4.290833	0.207220	0.147059	1.888502	0.942978	0.939658	-0.005763
Cp4.1LG14	6018809	0.592850	0.417448	0.175402	9.000967	0.185114	1.973968	1.051097	1052	185	68	0.600000	0.556757	0.389189	0.437838	0.647059	0.602941	0.338235	0.397059	0.186963	0.117965	-0.185215	-0.121860	7.401773	3.941936	0.193005	0.141097	1.628395	0.863122	0.680196	-0.085003
Cp4.1LG14	6118809	0.583380	0.417192	0.166187	8.293651	0.177316	1.819326	0.901286	1119	188	74	0.595745	0.558511	0.404255	0.441489	0.662162	0.608108	0.364865	0.405405	0.163744	0.099914	-0.198965	-0.123203	7.913593	3.655050	0.193214	0.131398	1.733409	0.805225	0.771116	-0.157048
Cp4.1LG14	6218809	0.575299	0.418076	0.157223	7.630043	0.169753	1.674301	0.758921	1244	185	72	0.594595	0.562162	0.405405	0.443243	0.652778	0.597222	0.333333	0.402778	0.186336	0.116141	-0.173273	-0.113063	7.422702	3.572775	0.189489	0.131606	1.626931	0.782250	0.669852	-0.174793
Cp4.1LG14	6318809	0.568274	0.420178	0.148097	6.969785	0.162022	1.530114	0.614978	1361	186	72	0.591398	0.564516	0.408602	0.440860	0.666667	0.611111	0.347222	0.402778	0.171147	0.107975	-0.186380	-0.119176	7.614964	3.932021	0.191756	0.137993	1.668833	0.865062	0.711428	-0.092334
Cp4.1LG14	6418809	0.561661	0.422486	0.139175	6.343601	0.154612	1.393574	0.477189	1473	177	68	0.598870	0.564972	0.412429	0.435028	0.661765	0.602941	0.338235	0.397059	0.173646	0.113659	-0.202974	-0.118229	8.074881	3.806633	0.202974	0.139664	1.772975	0.837027	0.827402	-0.108508
Cp4.1LG14	6518809	0.555488	0.424073	0.131414	5.819386	0.148415	1.279451	0.361722	1584	174	67	0.609195	0.563218	0.402299	0.442529	0.641791	0.611940	0.328358	0.388060	0.194631	0.126952	-0.199262	-0.117687	7.839202	4.252478	0.201579	0.148739	1.722379	0.933759	0.780077	-0.008445
Cp4.1LG14	6618809	0.550515	0.424708	0.125806	5.463358	0.144222	1.202084	0.283533	1571	174	67	0.609195	0.563218	0.402299	0.442529	0.641791	0.611940	0.328358	0.388060	0.194631	0.126952	-0.199262	-0.117687	7.839202	4.252478	0.201579	0.148739	1.722379	0.933759	0.780077	-0.008445
Cp4.1LG14	6718809	0.547003	0.424691	0.122312	5.269112	0.141927	1.159980	0.241317	1480	174	67	0.609195	0.563218	0.402299	0.442529	0.641791	0.611940	0.328358	0.388060	0.194631	0.126952	-0.199262	-0.117687	7.839202	4.252478	0.201579	0.148739	1.722379	0.933759	0.780077	-0.008445
Cp4.1LG14	6818809	0.544682	0.424543	0.120139	5.169833	0.140758	1.138508	0.220178	1453	174	67	0.609195	0.563218	0.402299	0.442529	0.641791	0.611940	0.328358	0.388060	0.194631	0.126952	-0.199262	-0.117687	7.839202	4.252478	0.201579	0.148739	1.722379	0.933759	0.780077	-0.008445
Cp4.1LG14	6918809	0.543299	0.424580	0.118719	5.111132	0.140187	1.125846	0.208044	1529	174	67	0.609195	0.563218	0.402299	0.442529	0.641791	0.611940	0.328358	0.388060	0.194631	0.126952	-0.199262	-0.117687	7.839202	4.252478	0.201579	0.148739	1.722379	0.933759	0.780077	-0.008445
Cp4.1LG14	7018809	0.542550	0.424723	0.117826	5.074294	0.140000	1.117995	0.200689	1569	172	66	0.593023	0.563953	0.389535	0.441860	0.666667	0.606061	0.348485	0.409091	0.178118	0.110817	-0.201551	-0.116631	7.809604	3.528597	0.202607	0.136187	1.713977	0.771910	0.774711	-0.167242
Cp4.1LG14	7118809	0.542086	0.424977	0.117110	5.045705	0.139922	1.112061	0.195157	1646	172	66	0.593023	0.563953	0.389535	0.441860	0.666667	0.606061	0.348485	0.409091	0.178118	0.110817	-0.201551	-0.116631	7.809604	3.528597	0.202607	0.136187	1.713977	0.771910	0.774711	-0.167242
Cp4.1LG14	7218809	0.541727	0.425608	0.116119	5.010973	0.139595	1.104887	0.188345	1637	172	67	0.598837	0.563953	0.406977	0.441860	0.641791	0.597015	0.343284	0.402985	0.176675	0.114457	-0.188303	-0.111940	7.546736	3.441456	0.195679	0.133634	1.670257	0.752111	0.728592	-0.189370
Cp4.1LG14	7318809	0.541356	0.426669	0.114687	4.967810	0.138890	1.095890	0.179785	1641	171	67	0.608187	0.567251	0.403509	0.438596	0.641791	0.597015	0.358209	0.402985	0.173955	0.114254	-0.168892	-0.115475	6.213633	3.484155	0.179803	0.135027	1.368177	0.766034	0.426974	-0.175117
Cp4.1LG14	7418809	0.541029	0.427963	0.113066	4.924711	0.137973	1.086800	0.171376	1639	171	67	0.608187	0.567251	0.403509	0.438596	0.641791	0.597015	0.358209	0.402985	0.173955	0.114254	-0.168892	-0.115475	6.213633	3.484155	0.179803	0.135027	1.368177	0.766034	0.426974	-0.175117
Cp4.1LG14	7518809	0.540847	0.429254	0.111592	4.889912	0.137092	1.079313	0.164947	1612	172	67	0.598837	0.563953	0.406977	0.441860	0.641791	0.597015	0.343284	0.402985	0.176675	0.114457	-0.188303	-0.111940	7.546736	3.441456	0.195679	0.133634	1.670257	0.752111	0.728592	-0.189370
Cp4.1LG14	7618809	0.540820	0.430735	0.110085	4.856977	0.136295	1.071968	0.159239	1508	168	67	0.595238	0.571429	0.392857	0.440476	0.641791	0.597015	0.343284	0.402985	0.186478	0.120825	-0.192430	-0.117715	8.475352	3.822763	0.210287	0.141702	1.864928	0.841671	0.924783	-0.098410
Cp4.1LG14	7718809	0.540850	0.432850	0.108000	4.807071	0.135377	1.060702	0.150371	1472	162	66	0.604938	0.567901	0.407407	0.438272	0.651515	0.606061	0.318182	0.393939	0.190797	0.118407	-0.186308	-0.127385	7.804578	3.972546	0.204265	0.145903	1.715151	0.875574	0.779593	-0.059956
Cp4.1LG14	7818809	0.540073	0.436551	0.103522	4.690041	0.133469	1.034599	0.127088	1341	166	68	0.608434	0.560241	0.385542	0.433735	0.632353	0.588235	0.352941	0.397059	0.169915	0.113749	-0.201276	-0.113041	7.822669	3.706468	0.201276	0.139086	1.722005	0.815215	0.780384	-0.126382
Cp4.1LG14	7918809	0.537936	0.442410	0.095526	4.480781	0.130015	0.988223	0.083311	1331	165	67	0.600000	0.569697	0.406061	0.436364	0.656716	0.597015	0.373134	0.402985	0.166260	0.112167	-0.217549	-0.121031	9.005714	3.421515	0.217549	0.134057	1.978216	0.747967	1.039206	-0.190961
Cp4.1LG14	8018809	0.534768	0.449767	0.085002	4.206825	0.125359	0.927682	0.024557	1309	166	67	0.590361	0.566265	0.391566	0.433735	0.671642	0.597015	0.343284	0.402985	0.190253	0.121111	-0.198615	-0.121650	8.021423	3.995950	0.204909	0.144938	1.765753	0.881261	0.826350	-0.058095
Cp4.1LG14	8118809	0.530952	0.457184	0.073768	3.922897	0.120301	0.865052	-0.037362	1226	162	61	0.604938	0.567901	0.388889	0.444444	0.672131	0.606557	0.327869	0.393443	0.207245	0.131451	-0.172334	-0.122951	7.588815	3.735960	0.207245	0.145720	1.668952	0.820571	0.745551	-0.102767
Cp4.1LG14	8218809	0.526437	0.463455	0.062982	3.656613	0.115365	0.806379	-0.095785	1098	162	62	0.611111	0.561728	0.395062	0.438272	0.661290	0.612903	0.338710	0.403226	0.185981	0.127638	-0.193548	-0.124851	7.763110	4.003773	0.207885	0.148944	1.699853	0.881740	0.773962	-0.044151
Cp4.1LG14	8318809	0.521413	0.468797	0.052616	3.386546	0.110433	0.746828	-0.154982	979	158	61	0.601266	0.569620	0.398734	0.436709	0.672131	0.590164	0.344262	0.393443	0.191430	0.121810	-0.201494	-0.120668	8.340858	3.525143	0.217888	0.141938	1.830412	0.778378	0.908517	-0.143501
Cp4.1LG14	8418809	0.516085	0.473729	0.042357	3.105411	0.105515	0.684768	-0.216440	858	160	61	0.606250	0.562500	0.412500	0.431250	0.672131	0.606557	0.344262	0.393443	0.195594	0.119877	-0.203381	-0.126127	7.929474	3.960585	0.211168	0.150307	1.746388	0.871607	0.823698	-0.051009
Cp4.1LG14	8518809	0.510425	0.478810	0.031615	2.807720	0.100593	0.618995	-0.281383	736	163	62	0.601227	0.564417	0.392638	0.435583	0.645161	0.596774	0.338710	0.403226	0.182762	0.121413	-0.179596	-0.118939	6.602729	3.757208	0.191866	0.145062	1.446791	0.824081	0.520538	-0.102150
Cp4.1LG14	8618809	0.504576	0.484111	0.020465	2.506271	0.095878	0.552335	-0.347204	732	163	62	0.601227	0.564417	0.392638	0.435583	0.645161	0.596774	0.338710	0.403226	0.182762	0.121413	-0.179596	-0.118939	6.602729	3.757208	0.191866	0.145062	1.446791	0.824081	0.520538	-0.102150
