CHROM	POS	HighSI	LowSI	DeltaSI	Gstat	ED	LOD	BBLogBF	NumSNPs	MeanHighDP	MeanLowDP	HighSI_p99	HighSI_p95	HighSI_m_p99	HighSI_m_p95	LowSI_p99	LowSI_p95	LowSI_m_p99	LowSI_m_p95	DeltaSI_p99	DeltaSI_p95	DeltaSI_m_p99	DeltaSI_m_p95	Gstat_p99	Gstat_p95	ED_p99	ED_p95	LOD_p99	LOD_p95	BBLogBF_p99	BBLogBF_p95
Cp4.1LG03	2100098	0.462763	0.449974	0.012789	2.282292	0.096155	0.502712	-0.392847	1252	168	59	0.595238	0.559524	0.404762	0.434524	0.661017	0.610169	0.322034	0.389831	0.187550	0.115214	-0.208636	-0.128934	8.455025	3.954906	0.216909	0.150929	1.865971	0.873137	0.945655	-0.047084
Cp4.1LG03	2200098	0.459020	0.446355	0.012664	2.261165	0.095652	0.497867	-0.397740	1192	167	59	0.592814	0.562874	0.407186	0.437126	0.661017	0.610169	0.338983	0.389831	0.189993	0.115193	-0.179031	-0.124226	6.668034	3.441867	0.195981	0.140160	1.465799	0.765393	0.545906	-0.154545
Cp4.1LG03	2300098	0.455253	0.441921	0.013332	2.226334	0.094765	0.490004	-0.405859	1166	166	59	0.602410	0.566265	0.391566	0.433735	0.661017	0.610169	0.338983	0.389831	0.199408	0.125587	-0.182458	-0.130488	7.186378	4.145206	0.203186	0.154584	1.585187	0.908043	0.665581	-0.011456
Cp4.1LG03	2400098	0.451522	0.436962	0.014561	2.180196	0.093579	0.479721	-0.416678	1108	166	59	0.602410	0.566265	0.391566	0.433735	0.661017	0.610169	0.338983	0.389831	0.199408	0.125587	-0.182458	-0.130488	7.186378	4.145206	0.203186	0.154584	1.585187	0.908043	0.665581	-0.011456
Cp4.1LG03	2500098	0.448442	0.432370	0.016072	2.131208	0.092384	0.468965	-0.428272	1102	166	59	0.602410	0.566265	0.391566	0.433735	0.661017	0.610169	0.338983	0.389831	0.199408	0.125587	-0.182458	-0.130488	7.186378	4.145206	0.203186	0.154584	1.585187	0.908043	0.665581	-0.011456
Cp4.1LG03	2600098	0.447009	0.429070	0.017939	2.088599	0.091539	0.459750	-0.438383	988	164	58	0.597561	0.560976	0.402439	0.439024	0.655172	0.603448	0.327586	0.379310	0.179562	0.125946	-0.197855	-0.132885	6.824863	3.832117	0.199958	0.149285	1.499042	0.846802	0.582890	-0.069393
Cp4.1LG03	2700098	0.447665	0.427471	0.020194	2.057330	0.091203	0.453051	-0.445580	920	162	58	0.604938	0.561728	0.407407	0.432099	0.672414	0.620690	0.327586	0.396552	0.176246	0.120690	-0.194764	-0.130694	6.869975	3.895739	0.200937	0.151554	1.508953	0.859438	0.593496	-0.056009
Cp4.1LG03	2800098	0.450452	0.427937	0.022515	2.038573	0.091159	0.449088	-0.449907	855	166	58	0.608434	0.566265	0.403614	0.433735	0.672414	0.620690	0.362069	0.396552	0.168051	0.114666	-0.218945	-0.132738	8.375123	3.717364	0.218945	0.147279	1.855338	0.813887	0.938337	-0.102891
Cp4.1LG03	2900098	0.454999	0.431245	0.023754	2.046084	0.091420	0.450906	-0.448635	814	164	58	0.597561	0.560976	0.402439	0.439024	0.655172	0.603448	0.327586	0.379310	0.179562	0.125946	-0.197855	-0.132885	6.824863	3.832117	0.199958	0.149285	1.499042	0.846802	0.582890	-0.069393
Cp4.1LG03	3000098	0.460076	0.437765	0.022310	2.082275	0.091883	0.459060	-0.440991	814	161	59	0.596273	0.559006	0.391304	0.434783	0.661017	0.610169	0.322034	0.389831	0.187809	0.124013	-0.190652	-0.127381	6.927033	3.735294	0.199705	0.147174	1.531739	0.827328	0.613853	-0.090490
Cp4.1LG03	3100098	0.464464	0.446217	0.018247	2.138384	0.092502	0.471605	-0.428531	955	157	58	0.598726	0.560510	0.401274	0.426752	0.655172	0.603448	0.327586	0.396552	0.192071	0.116737	-0.223918	-0.128377	8.472599	3.944698	0.223918	0.153086	1.862035	0.869594	0.948357	-0.044099
Cp4.1LG03	3200098	0.468669	0.456528	0.012141	2.205460	0.093386	0.486494	-0.412962	989	162	59	0.598765	0.555556	0.395062	0.432099	0.677966	0.610169	0.322034	0.389831	0.177966	0.108705	-0.198054	-0.127223	8.816049	3.718880	0.225779	0.147206	1.934675	0.819345	1.016507	-0.098786
Cp4.1LG03	3300098	0.472741	0.467648	0.005093	2.269421	0.094485	0.500573	-0.397724	1004	164	59	0.591463	0.567073	0.390244	0.432927	0.677966	0.610169	0.338983	0.389831	0.189437	0.119678	-0.214551	-0.125051	8.274334	3.708183	0.218582	0.146754	1.816402	0.816994	0.897532	-0.101842
Cp4.1LG03	3400098	0.476247	0.477763	-0.001516	2.318165	0.095525	0.511228	-0.386065	943	166	59	0.602410	0.566265	0.391566	0.433735	0.661017	0.610169	0.338983	0.389831	0.199408	0.125587	-0.182458	-0.130488	7.186378	4.145206	0.203186	0.154584	1.585187	0.908043	0.665581	-0.011456
Cp4.1LG03	3500098	0.479168	0.486473	-0.007305	2.353432	0.096432	0.518911	-0.377789	985	163	59	0.595092	0.564417	0.380368	0.429448	0.661017	0.610169	0.338983	0.389831	0.181033	0.117604	-0.222211	-0.137776	8.721075	4.195142	0.223978	0.155870	1.924169	0.923386	1.005568	0.004900
Cp4.1LG03	3600098	0.481365	0.494270	-0.012905	2.383788	0.097331	0.525523	-0.370834	942	164	59	0.591463	0.567073	0.390244	0.432927	0.677966	0.610169	0.338983	0.389831	0.189437	0.119678	-0.214551	-0.125051	8.274334	3.708183	0.218582	0.146754	1.816402	0.816994	0.897532	-0.101842
Cp4.1LG03	3700098	0.482776	0.501328	-0.018552	2.412799	0.098231	0.531851	-0.364365	970	167	59	0.592814	0.562874	0.407186	0.437126	0.661017	0.610169	0.338983	0.389831	0.189993	0.115193	-0.179031	-0.124226	6.668034	3.441867	0.195981	0.140160	1.465799	0.765393	0.545906	-0.154545
Cp4.1LG03	3800098	0.483390	0.507466	-0.024077	2.438642	0.099015	0.537490	-0.358803	959	163	59	0.595092	0.564417	0.380368	0.429448	0.661017	0.610169	0.338983	0.389831	0.181033	0.117604	-0.222211	-0.137776	8.721075	4.195142	0.223978	0.155870	1.924169	0.923386	1.005568	0.004900
Cp4.1LG03	3900098	0.483362	0.512472	-0.029110	2.460296	0.099584	0.542198	-0.354412	975	162	59	0.598765	0.555556	0.395062	0.432099	0.677966	0.610169	0.322034	0.389831	0.177966	0.108705	-0.198054	-0.127223	8.816049	3.718880	0.225779	0.147206	1.934675	0.819345	1.016507	-0.098786
Cp4.1LG03	4000098	0.483192	0.516245	-0.033053	2.478244	0.100010	0.546070	-0.351018	943	160	59	0.587500	0.562500	0.393750	0.425000	0.661017	0.610169	0.322034	0.389831	0.212818	0.120021	-0.197669	-0.135169	7.785780	4.004806	0.212818	0.152119	1.713048	0.883988	0.795582	-0.033389
Cp4.1LG03	4100098	0.483666	0.519151	-0.035485	2.487608	0.100261	0.548030	-0.349595	964	159	59	0.591195	0.566038	0.389937	0.433962	0.661017	0.610169	0.338983	0.389831	0.193157	0.122055	-0.207653	-0.129198	7.409158	3.781329	0.207653	0.148598	1.626391	0.828916	0.709232	-0.088103
Cp4.1LG03	4200098	0.485356	0.521983	-0.036627	2.489008	0.100372	0.548212	-0.349979	1090	157	59	0.592357	0.560510	0.394904	0.433121	0.661017	0.610169	0.338983	0.406780	0.176941	0.107201	-0.183310	-0.130411	6.747562	3.617731	0.198316	0.145309	1.479385	0.793474	0.563030	-0.122937
Cp4.1LG03	4300098	0.488749	0.526211	-0.037462	2.490427	0.100586	0.548380	-0.350417	1243	154	59	0.603896	0.558442	0.402597	0.435065	0.644068	0.610169	0.338983	0.406780	0.171142	0.115232	-0.192054	-0.129650	6.261638	3.645535	0.192054	0.146600	1.377390	0.805437	0.462205	-0.109740
Cp4.1LG03	4400098	0.493986	0.532846	-0.038860	2.502932	0.101171	0.551011	-0.348265	1349	156	59	0.602564	0.564103	0.410256	0.435897	0.677966	0.610169	0.322034	0.389831	0.204042	0.120709	-0.216863	-0.131682	9.172983	3.550112	0.231530	0.144502	2.019495	0.786692	1.103483	-0.129277
Cp4.1LG03	4500098	0.500250	0.541776	-0.041526	2.536392	0.102225	0.558319	-0.341150	1362	156	59	0.602564	0.564103	0.410256	0.435897	0.677966	0.610169	0.322034	0.389831	0.204042	0.120709	-0.216863	-0.131682	9.172983	3.550112	0.231530	0.144502	2.019495	0.786692	1.103483	-0.129277
Cp4.1LG03	4600098	0.506167	0.551479	-0.045313	2.590071	0.103573	0.570162	-0.329357	1400	157	59	0.592357	0.560510	0.394904	0.433121	0.661017	0.610169	0.338983	0.406780	0.176941	0.107201	-0.183310	-0.130411	6.747562	3.617731	0.198316	0.145309	1.479385	0.793474	0.563030	-0.122937
Cp4.1LG03	4700098	0.510899	0.560335	-0.049437	2.655622	0.104930	0.584740	-0.314836	1463	156	59	0.602564	0.564103	0.410256	0.435897	0.677966	0.610169	0.322034	0.389831	0.204042	0.120709	-0.216863	-0.131682	9.172983	3.550112	0.231530	0.144502	2.019495	0.786692	1.103483	-0.129277
Cp4.1LG03	4800098	0.514600	0.567631	-0.053031	2.723351	0.106146	0.599898	-0.299621	1539	162	60	0.586420	0.561728	0.382716	0.432099	0.666667	0.616667	0.333333	0.400000	0.182099	0.111728	-0.203087	-0.132716	7.723428	3.473997	0.209877	0.141358	1.703556	0.766533	0.782695	-0.154245
Cp4.1LG03	4900098	0.517959	0.573217	-0.055257	2.779384	0.106963	0.612560	-0.287074	1706	168	60	0.595238	0.559524	0.398810	0.434524	0.650000	0.616667	0.333333	0.383333	0.175000	0.123810	-0.188096	-0.129762	6.226848	3.971393	0.188096	0.150000	1.367716	0.868963	0.444836	-0.053871
Cp4.1LG03	5000098	0.521759	0.577512	-0.055753	2.815095	0.107143	0.620906	-0.279351	1681	169	60	0.603550	0.562130	0.402367	0.431953	0.666667	0.600000	0.316667	0.400000	0.195463	0.121795	-0.175543	-0.124457	7.463160	3.662412	0.205129	0.144379	1.646615	0.805632	0.723323	-0.117560
Cp4.1LG03	5100098	0.526069	0.581184	-0.055115	2.828750	0.106768	0.624450	-0.276943	1618	171	61	0.584795	0.561404	0.397661	0.432749	0.672131	0.606557	0.344262	0.393443	0.172659	0.122328	-0.207746	-0.131723	7.740152	3.982573	0.207746	0.149267	1.698800	0.878434	0.772287	-0.048069
Cp4.1LG03	5200098	0.530397	0.584578	-0.054181	2.831099	0.106168	0.625504	-0.277254	1671	172	62	0.598837	0.558140	0.401163	0.436047	0.677419	0.612903	0.338710	0.387097	0.181358	0.119467	-0.213616	-0.130345	8.049697	3.953326	0.210427	0.147787	1.767353	0.870655	0.837929	-0.058740
Cp4.1LG03	5300098	0.534505	0.587592	-0.053086	2.878241	0.105654	0.636391	-0.267799	1654	170	61	0.594118	0.558824	0.394118	0.429412	0.672131	0.606557	0.344262	0.409836	0.191032	0.114946	-0.199036	-0.130086	7.545098	3.958801	0.205304	0.148119	1.656287	0.869058	0.730108	-0.057079
Cp4.1LG03	5400098	0.538034	0.589899	-0.051866	3.018757	0.105430	0.667748	-0.237827	1844	171	62	0.596491	0.561404	0.397661	0.432749	0.661290	0.612903	0.338710	0.403226	0.212412	0.114412	-0.215242	-0.136201	8.948097	4.116477	0.221279	0.150915	1.973060	0.906304	1.043893	-0.022757
Cp4.1LG03	5500098	0.540993	0.591561	-0.050568	3.213318	0.105291	0.710950	-0.196030	1859	172	66	0.598837	0.558140	0.401163	0.441860	0.666667	0.606061	0.333333	0.409091	0.174595	0.109408	-0.189923	-0.125793	6.912582	3.649414	0.189923	0.138654	1.525194	0.804912	0.585930	-0.134284
Cp4.1LG03	5600098	0.544033	0.593211	-0.049178	3.430786	0.104936	0.759483	-0.149609	1960	171	67	0.590643	0.561404	0.391813	0.432749	0.656716	0.597015	0.328358	0.388060	0.182422	0.125950	-0.193506	-0.126560	7.432032	4.116968	0.196735	0.146723	1.629650	0.904219	0.688475	-0.036934
Cp4.1LG03	5700098	0.547412	0.594916	-0.047504	3.657695	0.104236	0.810651	-0.101775	2059	175	67	0.588571	0.560000	0.405714	0.434286	0.671642	0.611940	0.343284	0.402985	0.190362	0.107804	-0.201791	-0.124947	8.032525	3.707921	0.203071	0.138593	1.765409	0.811625	0.822824	-0.130903
Cp4.1LG03	5800098	0.550834	0.596247	-0.045413	3.863130	0.103216	0.857450	-0.059327	2285	177	67	0.587571	0.559322	0.406780	0.435028	0.656716	0.597015	0.328358	0.402985	0.184164	0.113163	-0.195463	-0.129691	7.847200	3.863946	0.201113	0.141412	1.724956	0.852848	0.781678	-0.090499
Cp4.1LG03	5900098	0.554183	0.597045	-0.042862	4.012522	0.101995	0.891846	-0.029660	2445	175	66	0.588571	0.560000	0.394286	0.428571	0.651515	0.606061	0.348485	0.393939	0.164069	0.111169	-0.196104	-0.128312	7.715104	4.020364	0.197835	0.145195	1.709716	0.887926	0.769324	-0.052318
Cp4.1LG03	6000098	0.557107	0.597280	-0.040173	4.083109	0.100813	0.908435	-0.017146	2541	175	66	0.588571	0.560000	0.394286	0.428571	0.651515	0.606061	0.348485	0.393939	0.164069	0.111169	-0.196104	-0.128312	7.715104	4.020364	0.197835	0.145195	1.709716	0.887926	0.769324	-0.052318
Cp4.1LG03	6100098	0.559154	0.597044	-0.037890	4.079240	0.099878	0.908020	-0.020151	2619	176	66	0.585227	0.556818	0.397727	0.431818	0.666667	0.606061	0.348485	0.409091	0.164773	0.109849	-0.206440	-0.126894	7.715705	3.958692	0.200757	0.143940	1.692868	0.872270	0.752296	-0.068292
Cp4.1LG03	6200098	0.560364	0.596499	-0.036135	4.035550	0.099234	0.898345	-0.030971	2468	178	66	0.584270	0.556180	0.398876	0.432584	0.666667	0.606061	0.348485	0.409091	0.171774	0.111168	-0.198162	-0.128533	7.711147	3.827657	0.199354	0.141471	1.684588	0.843045	0.743384	-0.098221
Cp4.1LG03	6300098	0.560873	0.595678	-0.034805	3.987721	0.098828	0.887509	-0.042102	2321	182	67	0.587912	0.560440	0.395604	0.439560	0.671642	0.611940	0.343284	0.388060	0.182631	0.120552	-0.204609	-0.126046	8.330027	4.087787	0.206167	0.144907	1.833010	0.899528	0.888074	-0.045345
Cp4.1LG03	6400098	0.560973	0.594687	-0.033714	3.942157	0.098530	0.877144	-0.052519	2353	181	67	0.596685	0.558011	0.408840	0.441989	0.671642	0.597015	0.343284	0.402985	0.173827	0.108023	-0.207554	-0.119156	8.464235	3.637417	0.207554	0.136802	1.865202	0.801135	0.920563	-0.143416
Cp4.1LG03	6500098	0.560850	0.593637	-0.032787	3.885184	0.098235	0.864345	-0.065328	2467	180	67	0.594444	0.561111	0.405556	0.433333	0.656716	0.597015	0.343284	0.402985	0.174793	0.111608	-0.178607	-0.120646	6.736755	3.629063	0.185904	0.136235	1.475454	0.802868	0.531231	-0.141393
Cp4.1LG03	6600098	0.560492	0.592515	-0.032023	3.783592	0.097803	0.841714	-0.087815	2501	182	67	0.587912	0.560440	0.395604	0.439560	0.671642	0.611940	0.343284	0.388060	0.182631	0.120552	-0.204609	-0.126046	8.330027	4.087787	0.206167	0.144907	1.833010	0.899528	0.888074	-0.045345
Cp4.1LG03	6700098	0.559832	0.591274	-0.031442	3.611684	0.097139	0.803415	-0.125616	2454	182	68	0.587912	0.554945	0.406593	0.434066	0.647059	0.602941	0.338235	0.397059	0.169037	0.113769	-0.179864	-0.126697	6.383247	3.832840	0.179864	0.138009	1.399190	0.839404	0.451995	-0.107765
Cp4.1LG03	6800098	0.559013	0.590054	-0.031041	3.374539	0.096243	0.750473	-0.177566	2277	180	68	0.594444	0.561111	0.400000	0.438889	0.647059	0.602941	0.338235	0.397059	0.172876	0.117973	-0.178758	-0.127124	6.948880	3.944353	0.187909	0.141176	1.527122	0.867082	0.580550	-0.079455
Cp4.1LG03	6900098	0.558098	0.588932	-0.030835	3.108268	0.095291	0.690808	-0.235695	2098	179	68	0.592179	0.558659	0.402235	0.435754	0.676471	0.602941	0.352941	0.397059	0.176306	0.114854	-0.200706	-0.125124	7.936310	3.796089	0.200706	0.139254	1.737905	0.834711	0.791688	-0.111494
Cp4.1LG03	7000098	0.557072	0.587863	-0.030792	2.861077	0.094461	0.635107	-0.289382	2088	178	68	0.595506	0.561798	0.393258	0.438202	0.661765	0.602941	0.352941	0.397059	0.171184	0.118473	-0.192829	-0.124091	7.304335	3.843682	0.192829	0.140119	1.600163	0.846809	0.654282	-0.099076
Cp4.1LG03	7100098	0.555964	0.586753	-0.030790	2.671389	0.093824	0.591914	-0.330163	2036	182	69	0.604396	0.560440	0.401099	0.434066	0.652174	0.594203	0.347826	0.405797	0.186096	0.110687	-0.182115	-0.127170	9.045340	3.991224	0.212614	0.141663	1.988133	0.877921	1.038600	-0.071553
Cp4.1LG03	7200098	0.554663	0.585486	-0.030824	2.536381	0.093270	0.560726	-0.358675	1928	180	68	0.594444	0.561111	0.400000	0.438889	0.647059	0.602941	0.338235	0.397059	0.172876	0.117973	-0.178758	-0.127124	6.948880	3.944353	0.187909	0.141176	1.527122	0.867082	0.580550	-0.079455
Cp4.1LG03	7300098	0.553378	0.584318	-0.030940	2.413007	0.092527	0.532356	-0.384550	2037	179	68	0.592179	0.558659	0.402235	0.435754	0.676471	0.602941	0.352941	0.397059	0.176306	0.114854	-0.200706	-0.125124	7.936310	3.796089	0.200706	0.139254	1.737905	0.834711	0.791688	-0.111494
Cp4.1LG03	7400098	0.552137	0.583322	-0.031186	2.321579	0.091642	0.511580	-0.403690	1879	180	68	0.594444	0.561111	0.400000	0.438889	0.647059	0.602941	0.338235	0.397059	0.172876	0.117973	-0.178758	-0.127124	6.948880	3.944353	0.187909	0.141176	1.527122	0.867082	0.580550	-0.079455
Cp4.1LG03	7500098	0.550462	0.582107	-0.031646	2.278133	0.090905	0.501885	-0.412760	1814	181	64	0.585635	0.552486	0.392265	0.430939	0.671875	0.609375	0.343750	0.406250	0.181112	0.109461	-0.198636	-0.131561	7.442407	3.964457	0.198636	0.145287	1.636568	0.872460	0.699206	-0.064858
Cp4.1LG03	7600098	0.547962	0.580558	-0.032596	2.268854	0.090670	0.499807	-0.414624	1834	181	63	0.596685	0.552486	0.381215	0.436464	0.666667	0.603175	0.333333	0.412698	0.181181	0.105937	-0.174954	-0.123214	7.391996	3.387031	0.199158	0.134965	1.621816	0.741986	0.686984	-0.192796
Cp4.1LG03	7700098	0.545527	0.579698	-0.034171	2.292015	0.091063	0.504959	-0.409215	1812	177	63	0.593220	0.553672	0.406780	0.435028	0.666667	0.603175	0.349206	0.396825	0.180791	0.116223	-0.223837	-0.120528	9.427133	3.609374	0.223837	0.139898	2.082291	0.794231	1.148581	-0.139317
Cp4.1LG03	7800098	0.543545	0.579964	-0.036420	2.342446	0.091988	0.516297	-0.397274	1663	175	63	0.577143	0.560000	0.394286	0.434286	0.650794	0.603175	0.333333	0.396825	0.184762	0.118731	-0.184127	-0.130159	6.537635	4.112098	0.187937	0.149207	1.440918	0.908161	0.507953	-0.024777
Cp4.1LG03	7900098	0.542336	0.581857	-0.039521	2.427401	0.093370	0.535524	-0.377550	1595	175	63	0.577143	0.560000	0.394286	0.434286	0.650794	0.603175	0.333333	0.396825	0.184762	0.118731	-0.184127	-0.130159	6.537635	4.112098	0.187937	0.149207	1.440918	0.908161	0.507953	-0.024777
Cp4.1LG03	8000098	0.541319	0.584865	-0.043546	2.563039	0.095515	0.566190	-0.346646	1493	175	63	0.577143	0.560000	0.394286	0.434286	0.650794	0.603175	0.333333	0.396825	0.184762	0.118731	-0.184127	-0.130159	6.537635	4.112098	0.187937	0.149207	1.440918	0.908161	0.507953	-0.024777
Cp4.1LG03	8100098	0.539820	0.588146	-0.048327	2.735196	0.098364	0.605058	-0.307531	1381	173	63	0.595376	0.560694	0.393064	0.439306	0.650794	0.603175	0.349206	0.396825	0.160933	0.114782	-0.181210	-0.129187	6.328728	3.631260	0.185430	0.140747	1.390089	0.799039	0.457825	-0.133203
Cp4.1LG03	8200098	0.537991	0.591395	-0.053404	2.914949	0.101517	0.645596	-0.266530	1362	176	63	0.590909	0.556818	0.397727	0.431818	0.666667	0.603175	0.349206	0.396825	0.182720	0.111202	-0.244048	-0.121393	10.842209	4.139344	0.241703	0.149802	2.380706	0.907950	1.447404	-0.025265
Cp4.1LG03	8300098	0.536058	0.594425	-0.058366	3.089656	0.104733	0.684856	-0.226675	1385	173	63	0.595376	0.560694	0.393064	0.439306	0.650794	0.603175	0.349206	0.396825	0.160933	0.114782	-0.181210	-0.129187	6.328728	3.631260	0.185430	0.140747	1.390089	0.799039	0.457825	-0.133203
Cp4.1LG03	8400098	0.534005	0.596985	-0.062981	3.255852	0.107862	0.721943	-0.189074	1278	173	63	0.595376	0.560694	0.393064	0.439306	0.650794	0.603175	0.349206	0.396825	0.160933	0.114782	-0.181210	-0.129187	6.328728	3.631260	0.185430	0.140747	1.390089	0.799039	0.457825	-0.133203
Cp4.1LG03	8500098	0.531660	0.599080	-0.067420	3.420588	0.110936	0.758480	-0.152208	1169	176	63	0.590909	0.556818	0.397727	0.431818	0.666667	0.603175	0.349206	0.396825	0.182720	0.111202	-0.244048	-0.121393	10.842209	4.139344	0.241703	0.149802	2.380706	0.907950	1.447404	-0.025265
Cp4.1LG03	8600098	0.529068	0.600985	-0.071916	3.586974	0.113976	0.795278	-0.115324	1140	174	62	0.591954	0.551724	0.402299	0.436782	0.661290	0.612903	0.338710	0.403226	0.165925	0.116240	-0.210789	-0.127734	8.221044	3.852573	0.210789	0.145161	1.817566	0.852867	0.887372	-0.077229
Cp4.1LG03	8700098	0.526291	0.602894	-0.076603	3.761158	0.117014	0.833738	-0.077063	1106	176	62	0.596591	0.562500	0.403409	0.431818	0.677419	0.612903	0.354839	0.387097	0.178335	0.123167	-0.202896	-0.131781	8.329486	3.894984	0.213343	0.146077	1.831307	0.859995	0.900557	-0.070724
Cp4.1LG03	8800098	0.523009	0.604685	-0.081676	3.949502	0.120159	0.875217	-0.036004	1132	172	62	0.598837	0.558140	0.401163	0.436047	0.677419	0.612903	0.338710	0.387097	0.181358	0.119467	-0.213616	-0.130345	8.049697	3.953326	0.210427	0.147787	1.767353	0.870655	0.837929	-0.058740
Cp4.1LG03	8900098	0.518737	0.605750	-0.087013	4.141665	0.123390	0.917384	0.005827	1128	171	62	0.596491	0.561404	0.397661	0.432749	0.661290	0.612903	0.338710	0.403226	0.212412	0.114412	-0.215242	-0.136201	8.948097	4.116477	0.221279	0.150915	1.973060	0.906304	1.043893	-0.022757
Cp4.1LG03	9000098	0.513204	0.605558	-0.092354	4.323243	0.126562	0.957045	0.045383	1082	175	62	0.588571	0.560000	0.400000	0.434286	0.661290	0.612903	0.354839	0.403226	0.186359	0.114101	-0.200461	-0.128203	7.332525	3.599241	0.200461	0.140645	1.610788	0.789400	0.680382	-0.140951
Cp4.1LG03	9100098	0.506260	0.603934	-0.097674	4.496297	0.129772	0.994662	0.083155	1074	170	62	0.594118	0.564706	0.394118	0.435294	0.645161	0.596774	0.354839	0.403226	0.167362	0.117457	-0.199620	-0.120303	7.542668	3.586263	0.203985	0.140797	1.659650	0.792433	0.730878	-0.136308
Cp4.1LG03	9200098	0.498169	0.600545	-0.102376	4.654221	0.132940	1.028754	0.117907	1267	174	62	0.591954	0.551724	0.402299	0.436782	0.661290	0.612903	0.338710	0.403226	0.165925	0.116240	-0.210789	-0.127734	8.221044	3.852573	0.210789	0.145161	1.817566	0.852867	0.887372	-0.077229
Cp4.1LG03	9300098	0.490353	0.594076	-0.103723	4.749027	0.135135	1.048687	0.138949	1307	174	62	0.591954	0.551724	0.402299	0.436782	0.661290	0.612903	0.338710	0.403226	0.165925	0.116240	-0.210789	-0.127734	8.221044	3.852573	0.210789	0.145161	1.817566	0.852867	0.887372	-0.077229
Cp4.1LG03	9400098	0.485426	0.583310	-0.097884	4.708397	0.134822	1.038598	0.130019	1391	171	62	0.596491	0.561404	0.397661	0.432749	0.661290	0.612903	0.338710	0.403226	0.212412	0.114412	-0.215242	-0.136201	8.948097	4.116477	0.221279	0.150915	1.973060	0.906304	1.043893	-0.022757
Cp4.1LG03	9500098	0.485839	0.569386	-0.083547	4.489520	0.130990	0.989326	0.081556	1490	171	62	0.596491	0.561404	0.397661	0.432749	0.661290	0.612903	0.338710	0.403226	0.212412	0.114412	-0.215242	-0.136201	8.948097	4.116477	0.221279	0.150915	1.973060	0.906304	1.043893	-0.022757
Cp4.1LG03	9600098	0.491389	0.555730	-0.064341	4.172319	0.124976	0.918896	0.011208	1434	171	62	0.596491	0.561404	0.397661	0.432749	0.661290	0.612903	0.338710	0.403226	0.212412	0.114412	-0.215242	-0.136201	8.948097	4.116477	0.221279	0.150915	1.973060	0.906304	1.043893	-0.022757
Cp4.1LG03	9700098	0.498999	0.544932	-0.045933	3.882994	0.119234	0.855294	-0.052713	1365	171	62	0.596491	0.561404	0.397661	0.432749	0.661290	0.612903	0.338710	0.403226	0.212412	0.114412	-0.215242	-0.136201	8.948097	4.116477	0.221279	0.150915	1.973060	0.906304	1.043893	-0.022757
Cp4.1LG03	9800098	0.505758	0.536591	-0.030834	3.654052	0.114714	0.805373	-0.102617	1269	170	60	0.594118	0.564706	0.400000	0.435294	0.666667	0.600000	0.333333	0.400000	0.174509	0.114706	-0.188235	-0.126471	7.222308	3.424269	0.200980	0.139215	1.597285	0.757748	0.673627	-0.165815
Cp4.1LG03	9900098	0.511120	0.529981	-0.018861	3.471102	0.111169	0.765653	-0.142052	1168	174	60	0.591954	0.557471	0.396552	0.436782	0.666667	0.616667	0.333333	0.400000	0.179310	0.111494	-0.194827	-0.127586	6.508697	3.717282	0.191380	0.144253	1.429038	0.824196	0.504188	-0.100692
Cp4.1LG03	10000098	0.515384	0.524616	-0.009232	3.321431	0.108328	0.733176	-0.174169	1141	174	61	0.591954	0.557471	0.396552	0.436782	0.655738	0.606557	0.344262	0.393443	0.182118	0.122103	-0.210005	-0.123798	7.816572	3.773175	0.208310	0.144244	1.718373	0.837088	0.790858	-0.090444
Cp4.1LG03	10100098	0.518815	0.520146	-0.001331	3.199939	0.106082	0.706800	-0.200214	1143	177	61	0.587571	0.553672	0.401130	0.435028	0.672131	0.606557	0.327869	0.393443	0.175512	0.115032	-0.213949	-0.125776	8.377717	3.954962	0.213949	0.147819	1.845369	0.874640	0.916876	-0.053819
Cp4.1LG03	10200098	0.521615	0.516366	0.005249	3.099920	0.104280	0.685074	-0.221705	1194	173	61	0.595376	0.566474	0.410405	0.439306	0.655738	0.606557	0.344262	0.393443	0.184687	0.114185	-0.191415	-0.120061	8.054706	3.915221	0.211598	0.147067	1.770371	0.868206	0.843179	-0.059002
Cp4.1LG03	10300098	0.523726	0.513107	0.010619	3.014315	0.102808	0.666476	-0.240110	1201	174	60	0.591954	0.557471	0.396552	0.436782	0.666667	0.616667	0.333333	0.400000	0.179310	0.111494	-0.194827	-0.127586	6.508697	3.717282	0.191380	0.144253	1.429038	0.824196	0.504188	-0.100692
Cp4.1LG03	10400098	0.524753	0.510222	0.014531	2.949233	0.101787	0.652339	-0.253984	1290	175	60	0.588571	0.560000	0.394286	0.434286	0.650000	0.600000	0.333333	0.383333	0.187143	0.125714	-0.204286	-0.127619	7.510294	3.947625	0.205238	0.149047	1.647415	0.865674	0.722245	-0.059456
Cp4.1LG03	10500098	0.524151	0.506993	0.017157	2.906574	0.101271	0.643051	-0.262819	1302	173	60	0.589595	0.560694	0.398844	0.433526	0.683333	0.600000	0.333333	0.400000	0.177361	0.112428	-0.193353	-0.125338	7.962658	3.672357	0.207321	0.144027	1.771005	0.805702	0.846224	-0.118790
